District_Name,Crop_Year,Season,Crop,Area,Production,pH_min,pH_max,pH_Req,pH_min_Range,pH_max_Range,min_temp,max_temp,min_rainfall,max_rainfall
2,2005,2,8,204400,141400,7,7.5,6,5.8,8,20,28,55,120
2,2005,2,9,100,100,7,7.5,6.4,5.5,7,21,30,40,125
2,2005,2,4,50100,7400,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2005,2,6,300,20900,7,7.5,6.5,5,8.5,25,35,100,170
2,2005,2,10,1800,1000,7,7.5,6.8,6,7.5,20,35,40,70
2,2005,3,10,2000,1300,7,7.5,6.8,6,7.5,20,35,40,70
2,2005,3,7,11200,17100,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2005,4,9,800,1200,7,7.5,6.4,5.5,7,21,30,40,125
2,2005,4,10,1000,1100,7,7.5,6.8,6,7.5,20,35,40,70
2,2006,2,2,1100,600,7,7.5,6.3,6,7,20,28,40,75
2,2006,2,8,204900,440200,7,7.5,6,5.8,8,20,28,55,120
2,2006,2,3,84500,205800,7,7.5,6.4,6,7.5,24,32,37,90
2,2006,2,1,2100,3400,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2006,2,4,52000,26400,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2006,2,10,1900,1000,7,7.5,6.8,6,7.5,20,35,40,70
2,2006,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
2,2006,3,1,200,500,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2006,3,10,2200,1200,7,7.5,6.8,6,7.5,20,35,40,70
2,2006,3,7,35400,70100,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2006,4,9,2200,2800,7,7.5,6.4,5.5,7,21,30,40,125
2,2006,4,1,1100,500,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2006,4,10,2500,2500,7,7.5,6.8,6,7.5,20,35,40,70
2,2007,2,2,9,5,7,7.5,6.3,6,7,20,28,40,75
2,2007,2,8,1886,3707,7,7.5,6,5.8,8,20,28,55,120
2,2007,2,3,718,2104,7,7.5,6.4,6,7.5,24,32,37,90
2,2007,2,1,31,99,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2007,2,4,676,414,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2007,2,10,25,14,7,7.5,6.8,6,7.5,20,35,40,70
2,2007,3,3,2,2,7,7.5,6.4,6,7.5,24,32,37,90
2,2007,3,1,3,8,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2007,3,10,26,20,7,7.5,6.8,6,7.5,20,35,40,70
2,2007,3,7,485,1314,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2007,4,9,21,23,7,7.5,6.4,5.5,7,21,30,40,125
2,2007,4,1,1,1,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2007,4,10,16,17,7,7.5,6.8,6,7.5,20,35,40,70
2,2007,5,6,3,161,7,7.5,6.5,5,8.5,25,35,100,170
2,2008,2,2,900,500,7,7.5,6.3,6,7,20,28,40,75
2,2008,2,8,168300,289000,7,7.5,6,5.8,8,20,28,55,120
2,2008,2,3,46500,102800,7,7.5,6.4,6,7.5,24,32,37,90
2,2008,2,1,2100,6400,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2008,2,4,44400,3000,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2008,2,6,200,9000,7,7.5,6.5,5,8.5,25,35,100,170
2,2008,2,10,16000,8400,7,7.5,6.8,6,7.5,20,35,40,70
2,2008,3,3,200,200,7,7.5,6.4,6,7.5,24,32,37,90
2,2008,3,1,3,5,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2008,3,10,2300,1500,7,7.5,6.8,6,7.5,20,35,40,70
2,2008,3,7,34400,51900,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2008,5,6,200,9000,7,7.5,6.5,5,8.5,25,35,100,170
2,2009,2,2,600,400,7,7.5,6.3,6,7,20,28,40,75
2,2009,2,8,163300,277100,7,7.5,6,5.8,8,20,28,55,120
2,2009,2,3,52400,85200,7,7.5,6.4,6,7.5,24,32,37,90
2,2009,2,1,1400,3100,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2009,2,4,36300,9500,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2009,2,6,200,15700,7,7.5,6.5,5,8.5,25,35,100,170
2,2009,2,10,5200,2200,7,7.5,6.8,6,7.5,20,35,40,70
2,2009,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
2,2009,3,1,400,200,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2009,3,10,2600,1600,7,7.5,6.8,6,7.5,20,35,40,70
2,2009,3,7,35400,88500,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2010,2,2,600,300,7,7.5,6.3,6,7,20,28,40,75
2,2010,2,8,167800,268900,7,7.5,6,5.8,8,20,28,55,120
2,2010,2,3,51200,39400,7,7.5,6.4,6,7.5,24,32,37,90
2,2010,2,1,1100,2700,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2010,2,4,55800,41200,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2010,2,6,300,20000,7,7.5,6.5,5,8.5,25,35,100,170
2,2010,2,10,3700,2000,7,7.5,6.8,6,7.5,20,35,40,70
2,2010,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
2,2010,3,1,400,800,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2010,3,10,3000,2100,7,7.5,6.8,6,7.5,20,35,40,70
2,2010,3,7,37800,89900,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2011,2,2,500,300,7,7.5,6.3,6,7,20,28,40,75
2,2011,2,8,169400,259300,7,7.5,6,5.8,8,20,28,55,120
2,2011,2,3,40600,124300,7,7.5,6.4,6,7.5,24,32,37,90
2,2011,2,1,1100,3100,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2011,2,4,47000,33000,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2011,2,10,1800,1000,7,7.5,6.8,6,7.5,20,35,40,70
2,2011,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
2,2011,3,1,200,500,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2011,3,10,900,600,7,7.5,6.8,6,7.5,20,35,40,70
2,2011,3,7,16700,36600,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2011,4,9,2500,4800,7,7.5,6.4,5.5,7,21,30,40,125
2,2011,5,6,100,6300,7,7.5,6.5,5,8.5,25,35,100,170
2,2012,2,2,500,300,7,7.5,6.3,6,7,20,28,40,75
2,2012,2,8,169400,324000,7,7.5,6,5.8,8,20,28,55,120
2,2012,2,3,41600,71800,7,7.5,6.4,6,7.5,24,32,37,90
2,2012,2,1,500,1100,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2012,2,4,47000,12700,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2012,2,10,400,200,7,7.5,6.8,6,7.5,20,35,40,70
2,2012,3,10,200,100,7,7.5,6.8,6,7.5,20,35,40,70
2,2012,3,7,19900,33900,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2012,4,9,3000,7200,7,7.5,6.4,5.5,7,21,30,40,125
2,2013,2,2,200,100,7,7.5,6.3,6,7,20,28,40,75
2,2013,2,8,147300,343600,7,7.5,6,5.8,8,20,28,55,120
2,2013,2,3,36800,21800,7,7.5,6.4,6,7.5,24,32,37,90
2,2013,2,1,100,300,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2013,2,4,47000,8300,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2013,3,7,19900,25200,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2013,4,9,3600,6000,7,7.5,6.4,5.5,7,21,30,40,125
2,2014,2,2,300,100,7,7.5,6.3,6,7,20,28,40,75
2,2014,2,8,147000,122600,7,7.5,6,5.8,8,20,28,55,120
2,2014,2,3,12500,15100,7,7.5,6.4,6,7.5,24,32,37,90
2,2014,2,1,100,200,7,7.5,6.4,5.8,6.8,18,27,45,100
2,2014,2,4,21000,3200,7,7.5,6.6,6.2,7.2,25,25,78,100
2,2014,3,7,18300,25800,7,7.5,5.8,5.5,6.5,14,25,47,103
2,2014,4,9,3100,4400,7,7.5,6.4,5.5,7,21,30,40,125
3,1997,2,2,1700,700,7,7.5,6.3,6,7,20,28,40,75
3,1997,2,3,119500,174200,7,7.5,6.4,6,7.5,24,32,37,90
3,1997,2,1,700,800,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1997,2,4,53400,22300,7,7.5,6.6,6.2,7.2,25,25,78,100
3,1997,2,5,9500,5800,7,7.5,6.2,5.5,7,16,27,100,200
3,1997,3,3,200,100,7,7.5,6.4,6,7.5,24,32,37,90
3,1997,3,7,16300,12800,7,7.5,5.8,5.5,6.5,14,25,47,103
3,1997,4,1,100,100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1997,5,8,3509,120200,7,7.5,6,5.8,8,20,28,55,120
3,1998,2,2,1900,1000,7,7.5,6.3,6,7,20,28,40,75
3,1998,2,8,320900,142900,7,7.5,6,5.8,8,20,28,55,120
3,1998,2,9,8500,9100,7,7.5,6.4,5.5,7,21,30,40,125
3,1998,2,3,115200,173500,7,7.5,6.4,6,7.5,24,32,37,90
3,1998,2,1,800,1500,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1998,2,4,57600,30200,7,7.5,6.6,6.2,7.2,25,25,78,100
3,1998,2,5,8700,6100,7,7.5,6.2,5.5,7,16,27,100,200
3,1998,2,6,2000,169900,7,7.5,6.5,5,8.5,25,35,100,170
3,1998,2,10,1100,400,7,7.5,6.8,6,7.5,20,35,40,70
3,1998,3,3,600,200,7,7.5,6.4,6,7.5,24,32,37,90
3,1998,3,1,100,100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1998,3,10,4100,2800,7,7.5,6.8,6,7.5,20,35,40,70
3,1998,3,7,19200,24700,7,7.5,5.8,5.5,6.5,14,25,47,103
3,1998,4,9,600,700,7,7.5,6.4,5.5,7,21,30,40,125
3,1998,4,1,100,100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1998,4,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,1999,2,2,1000,500,7,7.5,6.3,6,7,20,28,40,75
3,1999,2,8,326000,249600,7,7.5,6,5.8,8,20,28,55,120
3,1999,2,9,7700,6000,7,7.5,6.4,5.5,7,21,30,40,125
3,1999,2,3,117000,130600,7,7.5,6.4,6,7.5,24,32,37,90
3,1999,2,1,700,900,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1999,2,4,58900,31500,7,7.5,6.6,6.2,7.2,25,25,78,100
3,1999,2,5,8800,5600,7,7.5,6.2,5.5,7,16,27,100,200
3,1999,2,10,1100,400,7,7.5,6.8,6,7.5,20,35,40,70
3,1999,3,3,200,100,7,7.5,6.4,6,7.5,24,32,37,90
3,1999,3,10,5100,3000,7,7.5,6.8,6,7.5,20,35,40,70
3,1999,3,7,21700,35000,7,7.5,5.8,5.5,6.5,14,25,47,103
3,1999,4,9,700,800,7,7.5,6.4,5.5,7,21,30,40,125
3,1999,4,1,100,100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,1999,4,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,1999,5,6,1900,185900,7,7.5,6.5,5,8.5,25,35,100,170
3,2000,2,2,900,500,7,7.5,6.3,6,7,20,28,40,75
3,2000,2,8,309100,149700,7,7.5,6,5.8,8,20,28,55,120
3,2000,2,9,6500,4600,7,7.5,6.4,5.5,7,21,30,40,125
3,2000,2,3,118700,170100,7,7.5,6.4,6,7.5,24,32,37,90
3,2000,2,1,800,800,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2000,2,4,61600,24700,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2000,2,5,8900,4400,7,7.5,6.2,5.5,7,16,27,100,200
3,2000,2,10,600,300,7,7.5,6.8,6,7.5,20,35,40,70
3,2000,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
3,2000,3,1,100,100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2000,3,10,2700,1500,7,7.5,6.8,6,7.5,20,35,40,70
3,2000,3,7,13400,17000,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2000,4,9,100,100,7,7.5,6.4,5.5,7,21,30,40,125
3,2000,4,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2000,5,6,3500,286900,7,7.5,6.5,5,8.5,25,35,100,170
3,2001,2,2,1000,400,7,7.5,6.3,6,7,20,28,40,75
3,2001,2,8,324600,227200,7,7.5,6,5.8,8,20,28,55,120
3,2001,2,9,3400,3400,7,7.5,6.4,5.5,7,21,30,40,125
3,2001,2,3,109000,152800,7,7.5,6.4,6,7.5,24,32,37,90
3,2001,2,1,900,2300,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2001,2,4,65900,23400,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2001,2,5,10300,9700,7,7.5,6.2,5.5,7,16,27,100,200
3,2001,2,10,600,200,7,7.5,6.8,6,7.5,20,35,40,70
3,2001,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
3,2001,3,10,900,500,7,7.5,6.8,6,7.5,20,35,40,70
3,2001,3,7,11300,15000,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2001,4,9,100,100,7,7.5,6.4,5.5,7,21,30,40,125
3,2001,4,1,200,300,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2001,4,10,100,200,7,7.5,6.8,6,7.5,20,35,40,70
3,2001,5,6,3000,204100,7,7.5,6.5,5,8.5,25,35,100,170
3,2002,2,2,800,500,7,7.5,6.3,6,7,20,28,40,75
3,2002,2,8,279000,243700,7,7.5,6,5.8,8,20,28,55,120
3,2002,2,9,2400,1400,7,7.5,6.4,5.5,7,21,30,40,125
3,2002,2,3,102900,144000,7,7.5,6.4,6,7.5,24,32,37,90
3,2002,2,1,900,1800,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2002,2,4,76500,25300,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2002,2,5,11000,7200,7,7.5,6.2,5.5,7,16,27,100,200
3,2002,2,10,200,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2002,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
3,2002,3,10,900,500,7,7.5,6.8,6,7.5,20,35,40,70
3,2002,3,7,11100,11500,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2002,4,9,100,100,7,7.5,6.4,5.5,7,21,30,40,125
3,2002,4,10,200,200,7,7.5,6.8,6,7.5,20,35,40,70
3,2002,5,6,2300,124000,7,7.5,6.5,5,8.5,25,35,100,170
3,2003,2,2,800,400,7,7.5,6.3,6,7,20,28,40,75
3,2003,2,8,266600,272300,7,7.5,6,5.8,8,20,28,55,120
3,2003,2,9,1700,1300,7,7.5,6.4,5.5,7,21,30,40,125
3,2003,2,3,100200,143100,7,7.5,6.4,6,7.5,24,32,37,90
3,2003,2,1,1200,2600,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2003,2,4,69500,28000,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2003,2,5,10200,6000,7,7.5,6.2,5.5,7,16,27,100,200
3,2003,2,10,300,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2003,3,3,100,100,7,7.5,6.4,6,7.5,24,32,37,90
3,2003,3,10,1000,400,7,7.5,6.8,6,7.5,20,35,40,70
3,2003,3,7,11600,14400,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2003,4,9,300,400,7,7.5,6.4,5.5,7,21,30,40,125
3,2003,4,10,100,0,7,7.5,6.8,6,7.5,20,35,40,70
3,2003,5,6,2500,155300,7,7.5,6.5,5,8.5,25,35,100,170
3,2004,2,2,700,400,7,7.5,6.3,6,7,20,28,40,75
3,2004,2,9,1400,1100,7,7.5,6.4,5.5,7,21,30,40,125
3,2004,2,3,92800,88700,7,7.5,6.4,6,7.5,24,32,37,90
3,2004,2,1,1400,1700,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2004,2,4,57200,11800,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2004,2,5,9600,4200,7,7.5,6.2,5.5,7,16,27,100,200
3,2004,2,10,300,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2004,3,10,1700,1000,7,7.5,6.8,6,7.5,20,35,40,70
3,2004,3,7,10300,12000,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2004,4,9,600,1000,7,7.5,6.4,5.5,7,21,30,40,125
3,2004,4,1,200,300,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2004,4,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2004,5,8,268200,214300,7,7.5,6,5.8,8,20,28,55,120
3,2004,5,6,1400,58700,7,7.5,6.5,5,8.5,25,35,100,170
3,2005,2,2,300,100,7,7.5,6.3,6,7,20,28,40,75
3,2005,2,8,256400,222900,7,7.5,6,5.8,8,20,28,55,120
3,2005,2,9,1300,1000,7,7.5,6.4,5.5,7,21,30,40,125
3,2005,2,4,58600,12000,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2005,2,5,10200,5000,7,7.5,6.2,5.5,7,16,27,100,200
3,2005,2,6,1100,72500,7,7.5,6.5,5,8.5,25,35,100,170
3,2005,2,10,200,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2005,3,10,2600,1700,7,7.5,6.8,6,7.5,20,35,40,70
3,2005,3,7,17000,23300,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2005,4,9,1000,2000,7,7.5,6.4,5.5,7,21,30,40,125
3,2005,4,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2006,2,2,200,100,7,7.5,6.3,6,7,20,28,40,75
3,2006,2,8,241800,215200,7,7.5,6,5.8,8,20,28,55,120
3,2006,2,9,1300,900,7,7.5,6.4,5.5,7,21,30,40,125
3,2006,2,3,94700,111500,7,7.5,6.4,6,7.5,24,32,37,90
3,2006,2,1,1600,2600,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2006,2,4,66300,17800,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2006,2,5,8500,4600,7,7.5,6.2,5.5,7,16,27,100,200
3,2006,2,10,200,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2006,3,10,3300,1900,7,7.5,6.8,6,7.5,20,35,40,70
3,2006,3,7,25400,42500,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2006,4,9,1000,2500,7,7.5,6.4,5.5,7,21,30,40,125
3,2006,4,1,100,100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2006,4,10,200,200,7,7.5,6.8,6,7.5,20,35,40,70
3,2007,2,2,2,1,7,7.5,6.3,6,7,20,28,40,75
3,2007,2,8,1754,3531,7,7.5,6,5.8,8,20,28,55,120
3,2007,2,9,16,14,7,7.5,6.4,5.5,7,21,30,40,125
3,2007,2,3,779,1058,7,7.5,6.4,6,7.5,24,32,37,90
3,2007,2,1,17,54,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2007,2,4,741,268,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2007,2,5,63,52,7,7.5,6.2,5.5,7,16,27,100,200
3,2007,2,10,73,39,7,7.5,6.8,6,7.5,20,35,40,70
3,2007,3,10,45,35,7,7.5,6.8,6,7.5,20,35,40,70
3,2007,4,9,6,9,7,7.5,6.4,5.5,7,21,30,40,125
3,2007,4,1,1,1,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2007,5,6,12,959,7,7.5,6.5,5,8.5,25,35,100,170
3,2008,2,2,300,200,7,7.5,6.3,6,7,20,28,40,75
3,2008,2,8,116100,185000,7,7.5,6,5.8,8,20,28,55,120
3,2008,2,9,1300,500,7,7.5,6.4,5.5,7,21,30,40,125
3,2008,2,3,40300,36700,7,7.5,6.4,6,7.5,24,32,37,90
3,2008,2,1,1500,4500,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2008,2,4,43900,5700,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2008,2,5,4500,1800,7,7.5,6.2,5.5,7,16,27,100,200
3,2008,2,6,800,44500,7,7.5,6.5,5,8.5,25,35,100,170
3,2008,2,10,9100,4800,7,7.5,6.8,6,7.5,20,35,40,70
3,2008,3,10,8300,5300,7,7.5,6.8,6,7.5,20,35,40,70
3,2008,3,7,45400,63000,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2008,5,6,800,43900,7,7.5,6.5,5,8.5,25,35,100,170
3,2009,2,2,200,200,7,7.5,6.3,6,7,20,28,40,75
3,2009,2,8,179400,309200,7,7.5,6,5.8,8,20,28,55,120
3,2009,2,9,800,500,7,7.5,6.4,5.5,7,21,30,40,125
3,2009,2,3,49100,52700,7,7.5,6.4,6,7.5,24,32,37,90
3,2009,2,1,1400,3100,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2009,2,4,37100,13200,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2009,2,5,4300,6200,7,7.5,6.2,5.5,7,16,27,100,200
3,2009,2,6,200,14000,7,7.5,6.5,5,8.5,25,35,100,170
3,2009,2,10,100,42,7,7.5,6.8,6,7.5,20,35,40,70
3,2009,3,10,12500,7600,7,7.5,6.8,6,7.5,20,35,40,70
3,2009,3,7,49300,97300,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2010,2,2,300,200,7,7.5,6.3,6,7,20,28,40,75
3,2010,2,8,204300,336200,7,7.5,6,5.8,8,20,28,55,120
3,2010,2,9,800,600,7,7.5,6.4,5.5,7,21,30,40,125
3,2010,2,3,48400,51700,7,7.5,6.4,6,7.5,24,32,37,90
3,2010,2,1,1600,4000,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2010,2,4,55400,31300,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2010,2,5,3800,2800,7,7.5,6.2,5.5,7,16,27,100,200
3,2010,2,6,300,20700,7,7.5,6.5,5,8.5,25,35,100,170
3,2010,2,10,600,300,7,7.5,6.8,6,7.5,20,35,40,70
3,2010,3,3,1100,1100,7,7.5,6.4,6,7.5,24,32,37,90
3,2010,3,10,15800,10800,7,7.5,6.8,6,7.5,20,35,40,70
3,2010,3,7,54700,105400,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2011,2,2,300,200,7,7.5,6.3,6,7,20,28,40,75
3,2011,2,8,187400,270200,7,7.5,6,5.8,8,20,28,55,120
3,2011,2,9,900,900,7,7.5,6.4,5.5,7,21,30,40,125
3,2011,2,3,39700,58300,7,7.5,6.4,6,7.5,24,32,37,90
3,2011,2,1,1200,3300,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2011,2,4,49300,27900,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2011,2,5,4100,3100,7,7.5,6.2,5.5,7,16,27,100,200
3,2011,2,10,200,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2011,3,3,600,500,7,7.5,6.4,6,7.5,24,32,37,90
3,2011,3,10,1300,900,7,7.5,6.8,6,7.5,20,35,40,70
3,2011,3,7,32500,58900,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2011,4,9,1000,1400,7,7.5,6.4,5.5,7,21,30,40,125
3,2011,4,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2011,5,6,400,28700,7,7.5,6.5,5,8.5,25,35,100,170
3,2012,2,2,300,200,7,7.5,6.3,6,7,20,28,40,75
3,2012,2,8,191300,611500,7,7.5,6,5.8,8,20,28,55,120
3,2012,2,9,900,1000,7,7.5,6.4,5.5,7,21,30,40,125
3,2012,2,3,37700,49000,7,7.5,6.4,6,7.5,24,32,37,90
3,2012,2,1,1200,2700,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2012,2,4,50800,11600,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2012,2,5,3800,1500,7,7.5,6.2,5.5,7,16,27,100,200
3,2012,2,10,100,40,7,7.5,6.8,6,7.5,20,35,40,70
3,2012,3,10,100,50,7,7.5,6.8,6,7.5,20,35,40,70
3,2012,3,7,36100,71500,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2012,4,9,1700,3100,7,7.5,6.4,5.5,7,21,30,40,125
3,2012,4,1,1400,1800,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2012,5,6,300,16700,7,7.5,6.5,5,8.5,25,35,100,170
3,2013,2,8,186700,633200,7,7.5,6,5.8,8,20,28,55,120
3,2013,2,9,1000,1200,7,7.5,6.4,5.5,7,21,30,40,125
3,2013,2,3,35200,22700,7,7.5,6.4,6,7.5,24,32,37,90
3,2013,2,1,1000,2900,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2013,2,4,50800,10400,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2013,2,5,4700,800,7,7.5,6.2,5.5,7,16,27,100,200
3,2013,2,10,100,100,7,7.5,6.8,6,7.5,20,35,40,70
3,2013,3,7,42000,65000,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2013,4,9,2800,4800,7,7.5,6.4,5.5,7,21,30,40,125
3,2013,4,1,300,400,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2013,5,6,300,21700,7,7.5,6.5,5,8.5,25,35,100,170
3,2014,2,8,196500,196200,7,7.5,6,5.8,8,20,28,55,120
3,2014,2,9,1100,500,7,7.5,6.4,5.5,7,21,30,40,125
3,2014,2,3,26800,27400,7,7.5,6.4,6,7.5,24,32,37,90
3,2014,2,1,800,1500,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2014,2,4,24800,3200,7,7.5,6.6,6.2,7.2,25,25,78,100
3,2014,2,5,5300,1600,7,7.5,6.2,5.5,7,16,27,100,200
3,2014,3,3,200,200,7,7.5,6.4,6,7.5,24,32,37,90
3,2014,3,1,1800,300,7,7.5,6.4,5.8,6.8,18,27,45,100
3,2014,3,7,66400,87200,7,7.5,5.8,5.5,6.5,14,25,47,103
3,2014,4,9,4700,7200,7,7.5,6.4,5.5,7,21,30,40,125
3,2014,5,6,400,16100,7,7.5,6.5,5,8.5,25,35,100,170
4,1997,2,2,130800,103400,7.5,8.3,6.3,6,7,20,28,40,75
4,1997,2,3,27700,34100,7.5,8.3,6.4,6,7.5,24,32,37,90
4,1997,2,1,39800,39800,7.5,8.3,6.4,5.8,6.8,18,27,45,100
4,1997,2,4,10700,2200,7.5,8.3,6.6,6.2,7.2,25,25,78,100
4,1997,2,5,1100,1200,7.5,8.3,6.2,5.5,7,16,27,100,200
4,1997,3,3,213400,112600,7.5,8.3,6.4,6,7.5,24,32,37,90
4,1997,3,1,2100,3300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
4,1997,3,7,31800,28800,7.5,8.3,5.8,5.5,6.5,14,25,47,103
4,1997,4,1,200,300,7.5,8.3,6.4,5.8,6.8,18,27,45,100
4,1997,5,8,1397,82000,7.5,8.3,6,5.8,8,20,28,55,120
4,1998,2,2,131000,116600,7.5,8.3,6.3,6,7,20,28,40,75
4,1998,2,8,152600,148300,7.5,8.3,6,5.8,8,20,28,55,120
4,1998,2,9,11400,7100,7.5,8.3,6.4,5.5,7,21,30,40,125
4,1998,2,3,28100,40000,7.5,8.3,6.4,6,7.5,24,32,37,90
4,1998,2,1,41700,90400,7.5,8.3,6.4,5.8,6.8,18,27,45,100
4,1998,2,4,13500,7100,7.5,8.3,6.6,6.2,7.2,25,25,78,100
4,1998,2,5,1200,600,7.5,8.3,6.2,5.5,7,16,27,100,200
4,1998,2,6,15800,333000,7.5,8.3,6.5,5,8.5,25,35,100,170
4,1998,2,10,9000,3700,7.5,8.3,6.8,6,7.5,20,35,40,70
4,1998,3,3,171000,113700,7.5,8.3,6.4,6,7.5,24,32,37,90
4,1998,3,1,2800,4500,7.5,8.3,6.4,5.8,6.8,18,27,45,100
4,1998,3,10,8900,4300,7.5,8.3,6.8,6,7.5,20,35,40,70
